,date,hashrate
105,2009-04-25,5.645666336507936e-06
106,2009-04-26,5.645666336507936e-06
107,2009-04-27,5.574651665608464e-06
108,2009-04-28,5.489434060529098e-06
109,2009-04-29,5.446825257989416e-06
110,2009-04-30,5.46102819216931e-06
111,2009-05-01,5.830304480846558e-06
112,2009-05-02,5.901319151746028e-06
113,2009-05-03,5.908420618835975e-06
114,2009-05-04,5.943927954285711e-06
115,2009-05-05,6.064652894814812e-06
116,2009-05-06,6.1711749011640176e-06
117,2009-05-07,6.270595440423277e-06
118,2009-05-08,6.19247930243386e-06
119,2009-05-09,6.185377835343913e-06
120,2009-05-10,5.958130888465606e-06
121,2009-05-11,5.588854599788357e-06
122,2009-05-12,5.567550198518517e-06
123,2009-05-13,5.5320428630687815e-06
124,2009-05-14,5.375810587089946e-06
125,2009-05-15,5.4610281921693105e-06
126,2009-05-16,5.6101590010582e-06
127,2009-05-17,5.773492744126984e-06
128,2009-05-18,6.22088517079365e-06
129,2009-05-19,6.256392506243384e-06
130,2009-05-20,6.064652894814813e-06
131,2009-05-21,5.986536756825394e-06
132,2009-05-22,5.6740722048677226e-06
133,2009-05-23,5.247984179470897e-06
134,2009-05-24,4.488127200846558e-06
135,2009-05-25,4.282184655238092e-06
136,2009-05-26,4.1969670501587275e-06
137,2009-05-27,4.289286122328041e-06
138,2009-05-28,4.438416931216929e-06
139,2009-05-29,4.537837470476187e-06
140,2009-05-30,4.7082726806349176e-06
141,2009-05-31,5.390013521269838e-06
142,2009-06-01,5.546245797248675e-06
143,2009-06-02,5.269288580740737e-06
144,2009-06-03,5.098853370582007e-06
145,2009-06-04,4.907113759153435e-06
146,2009-06-05,4.452619865396822e-06
147,2009-06-06,4.097546510899468e-06
148,2009-06-07,3.5365306107936477e-06
149,2009-06-08,2.7269633625396788e-06
150,2009-06-09,2.7198618954497317e-06
151,2009-06-10,2.7553692308994663e-06
152,2009-06-11,2.6488472245502603e-06
153,2009-06-12,3.032326447407403e-06
154,2009-06-13,3.2737763284656043e-06
155,2009-06-14,3.6288496829629586e-06
156,2009-06-15,4.097546510899466e-06
157,2009-06-16,4.1685611817989375e-06
158,2009-06-17,4.0194303729100485e-06
159,2009-06-18,3.976821570370366e-06
160,2009-06-19,3.891603965291e-06
161,2009-06-20,3.8631980969312115e-06
162,2009-06-21,3.934212767830683e-06
163,2009-06-22,3.969720103280419e-06
164,2009-06-23,3.955517169100525e-06
165,2009-06-24,3.976821570370366e-06
166,2009-06-25,4.0336333070899435e-06
167,2009-06-26,3.983923037460313e-06
168,2009-06-27,3.998125971640207e-06
169,2009-06-28,4.005227438730155e-06
170,2009-06-29,3.834792228571426e-06
171,2009-06-30,3.806386360211637e-06
172,2009-07-01,3.884502498201055e-06
173,2009-07-02,3.870299564021161e-06
174,2009-07-03,3.856096629841267e-06
175,2009-07-04,3.8134878273015835e-06
176,2009-07-05,3.841893695661372e-06
177,2009-07-06,4.047836241269838e-06
178,2009-07-07,4.154358247619045e-06
179,2009-07-08,3.983923037460315e-06
180,2009-07-09,3.955517169100526e-06
181,2009-07-10,4.01943037291005e-06
182,2009-07-11,4.012328905820103e-06
183,2009-07-12,3.9768215703703676e-06
184,2009-07-13,3.948415702010579e-06
185,2009-07-14,3.841893695661372e-06
186,2009-07-15,3.905806899470895e-06
187,2009-07-16,3.6714584855026408e-06
188,2009-07-17,3.586240880423275e-06
189,2009-07-18,3.465515939894175e-06
190,2009-07-19,2.8902971056084607e-06
191,2009-07-20,2.7198618954497304e-06
192,2009-07-21,2.712760428359783e-06
193,2009-07-22,2.726963362539677e-06
194,2009-07-23,2.89029710560846e-06
195,2009-07-24,2.86899270433862e-06
196,2009-07-25,2.94000737523809e-06
197,2009-07-26,3.2950807297354443e-06
198,2009-07-27,3.018123513227508e-06
199,2009-07-28,2.9400073752380908e-06
200,2009-07-29,2.726963362539678e-06
201,2009-07-30,2.4642090802116362e-06
202,2009-07-31,2.0949327915343873e-06
203,2009-08-01,1.6475403648677207e-06
204,2009-08-02,1.4344963521693078e-06
205,2009-08-03,1.5552212926984084e-06
206,2009-08-04,1.2072494052910005e-06
207,2009-08-05,1.3066699445502603e-06
208,2009-08-06,1.725656502857139e-06
209,2009-08-07,2.3079768042327993e-06
210,2009-08-08,2.7482677638095184e-06
211,2009-08-09,3.167254322116397e-06
212,2009-08-10,3.6501540842327982e-06
213,2009-08-11,4.125952379259253e-06
214,2009-08-12,4.189865583068776e-06
215,2009-08-13,4.026531839999992e-06
216,2009-08-14,3.9200098336507866e-06
217,2009-08-15,3.856096629841264e-06
218,2009-08-16,3.5152262095238042e-06
219,2009-08-17,2.9968191119576667e-06
220,2009-08-18,2.535223751111106e-06
221,2009-08-19,2.1233386598941752e-06
222,2009-08-20,1.7469609041269802e-06
223,2009-08-21,1.342177279999996e-06
224,2009-08-22,9.942053925925879e-07
225,2009-08-23,8.095672482539633e-07
226,2009-08-24,7.172481760846512e-07
227,2009-08-25,6.533349722751274e-07
228,2009-08-26,9.800024584126935e-07
229,2009-08-27,1.1717420698412642e-06
230,2009-08-28,1.214350872380947e-06
231,2009-08-29,1.5552212926984078e-06
232,2009-08-30,2.0878313244444397e-06
233,2009-08-31,2.6417457574603136e-06
234,2009-09-01,3.252471927195763e-06
235,2009-09-02,3.422907137354493e-06
236,2009-09-03,3.6075452816931173e-06
237,2009-09-04,3.82058929439153e-06
238,2009-09-05,3.813487827301583e-06
239,2009-09-06,3.7282702222222175e-06
240,2009-09-07,3.6004438146031685e-06
241,2009-09-08,3.486820341164016e-06
242,2009-09-09,3.394501268994704e-06
243,2009-09-10,3.323486598095234e-06
244,2009-09-11,3.330588065185181e-06
245,2009-09-12,3.3660954006349157e-06
246,2009-09-13,3.3660954006349157e-06
247,2009-09-14,3.3518924664550215e-06
248,2009-09-15,3.3731968677248628e-06
249,2009-09-16,3.302182196825392e-06
250,2009-09-17,3.302182196825392e-06
251,2009-09-18,3.4584144728042275e-06
252,2009-09-19,3.55073354497354e-06
253,2009-09-20,3.55073354497354e-06
254,2009-09-21,3.6146467487830644e-06
255,2009-09-22,3.5649364791534343e-06
256,2009-09-23,3.4087042031745982e-06
257,2009-09-24,3.1885587233862383e-06
258,2009-09-25,3.181457256296291e-06
259,2009-09-26,3.3163851310052856e-06
260,2009-09-27,3.479718874074068e-06
261,2009-09-28,3.5507335449735397e-06
262,2009-09-29,3.6501540842328e-06
263,2009-09-30,3.998125971640207e-06
264,2009-10-01,4.424213997037033e-06
265,2009-10-02,4.445518398306874e-06
266,2009-10-03,4.267981721058197e-06
267,2009-10-04,4.012328905820102e-06
268,2009-10-05,3.8134878273015835e-06
269,2009-10-06,3.6004438146031707e-06
270,2009-10-07,3.3021821968253935e-06
271,2009-10-08,3.0465293815872976e-06
272,2009-10-09,2.9400073752380908e-06
273,2009-10-10,2.9613117765079325e-06
274,2009-10-11,3.096239651216927e-06
275,2009-10-12,3.224066058835974e-06
276,2009-10-13,3.2524719271957626e-06
277,2009-10-14,3.3234865980952327e-06
278,2009-10-15,3.3589939335449686e-06
279,2009-10-16,3.465515939894176e-06
280,2009-10-17,3.3731968677248645e-06
281,2009-10-18,3.2169645917460284e-06
282,2009-10-19,3.1104425853968223e-06
283,2009-10-20,3.373196867724864e-06
284,2009-10-21,3.7992848931216898e-06
285,2009-10-22,3.991024504550261e-06
286,2009-10-23,3.998125971640208e-06
287,2009-10-24,4.154358247619044e-06
288,2009-10-25,4.296387589417985e-06
289,2009-10-26,4.360300793227508e-06
290,2009-10-27,4.118850912169308e-06
291,2009-10-28,3.7992848931216893e-06
292,2009-10-29,3.664357018412695e-06
293,2009-10-30,3.4087042031745995e-06
294,2009-10-31,3.224066058835975e-06
295,2009-11-01,3.0110220461375617e-06
296,2009-11-02,2.7056589612698375e-06
297,2009-11-03,2.4784120143915304e-06
298,2009-11-04,2.414498810582006e-06
299,2009-11-05,2.400295876402112e-06
300,2009-11-06,2.4997164156613717e-06
301,2009-11-07,2.414498810582006e-06
302,2009-11-08,2.634644290370366e-06
303,2009-11-09,2.918702973968249e-06
304,2009-11-10,3.1459499208465565e-06
305,2009-11-11,3.245370460105815e-06
306,2009-11-12,3.2950807297354434e-06
307,2009-11-13,3.337689532275125e-06
308,2009-11-14,3.4868203411640137e-06
309,2009-11-15,3.5365306107936434e-06
310,2009-11-16,3.7211687551322675e-06
311,2009-11-17,3.9697201032804145e-06
312,2009-11-18,4.111749445079357e-06
313,2009-11-19,4.182764115978829e-06
314,2009-11-20,4.20406851724867e-06
315,2009-11-21,4.289286122328036e-06
316,2009-11-22,4.246677319788354e-06
317,2009-11-23,4.275083188148142e-06
318,2009-11-24,4.246677319788354e-06
319,2009-11-25,4.32479345777777e-06
320,2009-11-26,4.367402260317453e-06
321,2009-11-27,4.402909595767188e-06
322,2009-11-28,4.3531993261375586e-06
323,2009-11-29,4.360300793227506e-06
324,2009-11-30,4.062039175449729e-06
325,2009-12-01,3.905806899470893e-06
326,2009-12-02,3.6501540842327982e-06
327,2009-12-03,3.7424731564021096e-06
328,2009-12-04,3.7921834260317393e-06
329,2009-12-05,3.6075452816931152e-06
330,2009-12-06,3.4229071373544907e-06
331,2009-12-07,3.756676090582004e-06
332,2009-12-08,3.898705432380946e-06
333,2009-12-09,4.275083188148142e-06
334,2009-12-10,4.246677319788354e-06
335,2009-12-11,4.3745037274074e-06
336,2009-12-12,4.914215226243378e-06
337,2009-12-13,5.262187113650785e-06
338,2009-12-14,5.255085646560838e-06
339,2009-12-15,5.354506185820097e-06
340,2009-12-16,5.333201784550256e-06
341,2009-12-17,5.510738461798934e-06
342,2009-12-18,5.922623553015866e-06
343,2009-12-19,6.455233584761899e-06
344,2009-12-20,7.3287140368253865e-06
345,2009-12-21,7.832918200211631e-06
346,2009-12-22,8.393934100317452e-06
347,2009-12-23,8.649586915555545e-06
348,2009-12-24,9.0046602700529e-06
349,2009-12-25,8.8839353295238e-06
350,2009-12-26,8.578572244656074e-06
351,2009-12-27,8.116976883809518e-06
352,2009-12-28,8.074368081269836e-06
353,2009-12-29,7.726396193862428e-06
354,2009-12-30,7.811613798941793e-06
355,2009-12-31,7.921916110468009e-06
356,2010-01-01,8.159353166561084e-06
357,2010-01-02,8.044061164962121e-06
358,2010-01-03,8.006969772433261e-06
359,2010-01-04,8.176074338754934e-06
360,2010-01-05,8.792133081933148e-06
361,2010-01-06,9.374759478818198e-06
362,2010-01-07,9.39156012304547e-06
363,2010-01-08,9.467163022068197e-06
364,2010-01-09,9.727573007590926e-06
365,2010-01-10,9.878778805636381e-06
366,2010-01-11,1.0113987824818193e-05
367,2010-01-12,9.811576228727282e-06
368,2010-01-13,9.602773288211253e-06
369,2010-01-14,9.739843607154376e-06
370,2010-01-15,9.868513603983864e-06
371,2010-01-16,9.86889367272375e-06
372,2010-01-17,9.867538674135241e-06
373,2010-01-18,9.40302341110421e-06
374,2010-01-19,9.31419505672255e-06
375,2010-01-20,8.878605835164385e-06
376,2010-01-21,8.71178443116339e-06
377,2010-01-22,8.89714154672006e-06
378,2010-01-23,9.026891527609728e-06
379,2010-01-24,9.184445075832896e-06
380,2010-01-25,9.388337902945232e-06
381,2010-01-26,1.0121348438284244e-05
382,2010-01-27,1.0946759417788011e-05
383,2010-01-28,1.1338896191171889e-05
384,2010-01-29,1.1340670567432433e-05
385,2010-01-30,1.1792864293300621e-05
386,2010-01-31,1.2111692561302579e-05
387,2010-02-01,1.2734323168148333e-05
388,2010-02-02,1.2505219902754361e-05
389,2010-02-03,1.1932461739269428e-05
390,2010-02-04,1.2562495719102858e-05
391,2010-02-05,1.311616194380497e-05
392,2010-02-06,1.4437982669527958e-05
393,2010-02-07,1.518648707004803e-05
394,2010-02-08,1.5893437430033173e-05
395,2010-02-09,1.6909789254497e-05
396,2010-02-10,1.8253511800987963e-05
397,2010-02-11,1.798733780256509e-05
398,2010-02-12,1.8081101818663935e-05
399,2010-02-13,1.733202760046215e-05
400,2010-02-14,1.7758225000473506e-05
401,2010-02-15,1.7745309927745892e-05
402,2010-02-16,1.8341099785291205e-05
403,2010-02-17,1.878321329082838e-05
404,2010-02-18,2.089426746828766e-05
405,2010-02-19,2.2706083314683202e-05
406,2010-02-20,2.35041310192133e-05
407,2010-02-21,2.4596198971914103e-05
408,2010-02-22,2.5777133035741302e-05
409,2010-02-23,2.7033678517984945e-05
410,2010-02-24,2.839792789870663e-05
411,2010-02-25,2.933524196126286e-05
412,2010-02-26,2.919862733223875e-05
413,2010-02-27,3.055028743096071e-05
414,2010-02-28,3.121062535064865e-05
415,2010-03-01,3.171919734809271e-05
416,2010-03-02,3.2136238786405124e-05
417,2010-03-03,3.289360202389796e-05
418,2010-03-04,3.176582138307861e-05
419,2010-03-05,3.267878666374189e-05
420,2010-03-06,3.281304626383943e-05
421,2010-03-07,3.3081565464034535e-05
422,2010-03-08,3.337693658424912e-05
423,2010-03-09,3.2758596059098747e-05
424,2010-03-10,3.225786426891313e-05
425,2010-03-11,3.30782019675939e-05
426,2010-03-12,3.288904240182143e-05
427,2010-03-13,3.198688109414589e-05
428,2010-03-14,3.215699754351375e-05
429,2010-03-15,3.153378137138713e-05
430,2010-03-16,3.114765343622729e-05
431,2010-03-17,3.0761525501067444e-05
432,2010-03-18,2.992491497488779e-05
433,2010-03-19,3.0246688254187662e-05
434,2010-03-20,3.072934817313746e-05
435,2010-03-21,3.1855554650687e-05
436,2010-03-22,3.365748501476627e-05
437,2010-03-23,3.540572203918493e-05
438,2010-03-24,3.76755730451479e-05
439,2010-03-25,3.935872933499251e-05
440,2010-03-26,4.036906605316363e-05
441,2010-03-27,4.24112555012365e-05
442,2010-03-28,4.1841998835982025e-05
443,2010-03-29,4.230725718924751e-05
444,2010-03-30,4.27935475017676e-05
445,2010-03-31,4.298806362677562e-05
446,2010-04-01,4.4057902314319814e-05
447,2010-04-02,4.61956912802697e-05
448,2010-04-03,4.626985768574903e-05
449,2010-04-04,4.780271518029925e-05
450,2010-04-05,4.8687185591489344e-05
451,2010-04-06,4.963649471101545e-05
452,2010-04-07,4.906230400788289e-05
453,2010-04-08,5.069214979220306e-05
454,2010-04-09,5.095144467605064e-05
455,2010-04-10,5.2204703281313974e-05
456,2010-04-11,5.54026735154342e-05
457,2010-04-12,5.855742793557983e-05
458,2010-04-13,6.343405354244278e-05
459,2010-04-14,6.633054563085709e-05
460,2010-04-15,6.909629973343362e-05
461,2010-04-16,7.210881439405119e-05
462,2010-04-17,7.567708558221802e-05
463,2010-04-18,7.696701673797217e-05
464,2010-04-19,8.135442541261119e-05
465,2010-04-20,8.135442541261119e-05
466,2010-04-21,8.357570665254595e-05
467,2010-04-22,8.474187930351171e-05
468,2010-04-23,8.771246358593417e-05
469,2010-04-24,8.870701253450635e-05
470,2010-04-25,8.901306485088671e-05
471,2010-04-26,8.805595161319243e-05
472,2010-04-27,8.984578932482146e-05
473,2010-04-28,9.230201140843092e-05
474,2010-04-29,9.427678830307457e-05
475,2010-04-30,9.28113459978454e-05
476,2010-05-01,9.305558638205025e-05
477,2010-05-02,9.435820176447616e-05
478,2010-05-03,9.443961522587779e-05
479,2010-05-04,9.362548061186161e-05
480,2010-05-05,9.164743883699296e-05
481,2010-05-06,9.072229857522779e-05
482,2010-05-07,9.155601395217338e-05
483,2010-05-08,9.105324907238922e-05
484,2010-05-09,9.128756644995741e-05
485,2010-05-10,9.040450129017244e-05
486,2010-05-11,8.987933048811879e-05
487,2010-05-12,8.851060971926418e-05
488,2010-05-13,8.622940843783983e-05
489,2010-05-14,8.43131993614434e-05
490,2010-05-15,8.330947079761668e-05
491,2010-05-16,7.947705264482381e-05
492,2010-05-17,7.527964228700304e-05
493,2010-05-18,7.591837864580186e-05
494,2010-05-19,8.07545253624215e-05
495,2010-05-20,8.449569546395744e-05
496,2010-05-21,8.80284334807102e-05
497,2010-05-22,9.264190320872297e-05
498,2010-05-23,9.912172484974922e-05
499,2010-05-24,0.00010844891578828336
500,2010-05-25,0.0001112930602828545
501,2010-05-26,0.00011405039153088648
502,2010-05-27,0.00011710283428842492
503,2010-05-28,0.00011811234148056648
504,2010-05-29,0.00012097261185830104
505,2010-05-30,0.00012807040542588176
506,2010-05-31,0.0001278043975307329
507,2010-06-01,0.00012975954946003378
508,2010-06-02,0.0001273691844300969
509,2010-06-03,0.00012523119619819547
510,2010-06-04,0.00012735581933487862
511,2010-06-05,0.00012462895190756118
512,2010-06-06,0.00011778380113991104
513,2010-06-07,0.00011778380113991104
514,2010-06-08,0.00011825588050319732
515,2010-06-09,0.00012120637652373617
516,2010-06-10,0.00012462895190756118
517,2010-06-11,0.00012580915031577675
518,2010-06-12,0.0001299398447445312
519,2010-06-13,0.00013044555393005433
520,2010-06-14,0.00013249744261282291
521,2010-06-15,0.00013284832549631976
522,2010-06-16,0.0001383942676078642
523,2010-06-17,0.00013741986111578505
524,2010-06-18,0.00013536161915508063
525,2010-06-19,0.00013380252768420135
526,2010-06-20,0.0001363946430729175
527,2010-06-21,0.0001378758518664695
528,2010-06-22,0.00013911019252776282
529,2010-06-23,0.00013441969801484809
530,2010-06-24,0.0001373821156019521
531,2010-06-25,0.00014481110324284695
532,2010-06-26,0.00014748884487770126
533,2010-06-27,0.00015044807359890653
534,2010-06-28,0.00015100458123811923
535,2010-06-29,0.00015347007369480723
536,2010-06-30,0.00015615369737098626
537,2010-07-01,0.00016040213620528598
538,2010-07-02,0.00016398500179062742
539,2010-07-03,0.00016715445980842943
540,2010-07-04,0.0001722531531414153
541,2010-07-05,0.00017597382124926985
542,2010-07-06,0.00017776525404194056
543,2010-07-07,0.00018361713991378543
544,2010-07-08,0.0001839630601014567
545,2010-07-09,0.00018166929336777614
546,2010-07-10,0.00018909670542399453
547,2010-07-11,0.00019408041484582966
548,2010-07-12,0.00019798927829751367
549,2010-07-13,0.0002593523509672472
550,2010-07-14,0.00047110986620722383
551,2010-07-15,0.0006304118820837405
552,2010-07-16,0.0008051616205265382
553,2010-07-17,0.0015445745365326102
554,2010-07-18,0.0017479582587601257
555,2010-07-19,0.0019491891674936978
556,2010-07-20,0.0020750055368120583
557,2010-07-21,0.0020646917472535013
558,2010-07-22,0.002140111333400446
559,2010-07-23,0.002180077267939853
560,2010-07-24,0.0016592308952327556
561,2010-07-25,0.0016618093426223942
562,2010-07-26,0.0017069321719410785
563,2010-07-27,0.001830697646643754
564,2010-07-28,0.0019047134581419468
565,2010-07-29,0.001925242362797104
566,2010-07-30,0.00198765516104192
567,2010-07-31,0.0020531832985900425
568,2010-08-01,0.0021424543545585837
569,2010-08-02,0.0022498346327124107
570,2010-08-03,0.002355141602406314
571,2010-08-04,0.0024470580272424954
572,2010-08-05,0.0025615199902460427
573,2010-08-06,0.002681184769749751
574,2010-08-07,0.002768185894491581
575,2010-08-08,0.002795530750571872
576,2010-08-09,0.002892421959144732
577,2010-08-10,0.0029245796025061605
578,2010-08-11,0.003046843824460265
579,2010-08-12,0.0031941166587798934
580,2010-08-13,0.0033161419996685475
581,2010-08-14,0.0034561902289154847
582,2010-08-15,0.0037537927160652264
583,2010-08-16,0.004273071659180182
584,2010-08-17,0.004221992663151155
585,2010-08-18,0.004180413308529621
586,2010-08-19,0.0041210940273646215
587,2010-08-20,0.004084714285340273
588,2010-08-21,0.0041489626631502656
589,2010-08-22,0.004164956976039446
590,2010-08-23,0.003888746914801227
591,2010-08-24,0.004255815548815174
592,2010-08-25,0.004524756924231334
593,2010-08-26,0.004866385157868076
594,2010-08-27,0.005113520475818061
595,2010-08-28,0.005294584442082607
596,2010-08-29,0.005418291540839471
597,2010-08-30,0.005394517294354859
598,2010-08-31,0.005265482217653417
599,2010-09-01,0.005295160267359421
600,2010-09-02,0.005249309735002596
601,2010-09-03,0.00516183766846004
602,2010-09-04,0.005082152352823436
603,2010-09-05,0.005082152352823436
604,2010-09-06,0.0050998602007426815
605,2010-09-07,0.005188399440338908
606,2010-09-08,0.005082152352823436
607,2010-09-09,0.005072511361866429
608,2010-09-10,0.00516848189200017
609,2010-09-11,0.00532586033240637
610,2010-09-12,0.00535356373955531
611,2010-09-13,0.0055628385968563435
612,2010-09-14,0.005644936680612474
613,2010-09-15,0.005963658460545891
614,2010-09-16,0.0061459094831092615
615,2010-09-17,0.006343348090886248
616,2010-09-18,0.006571161869090463
617,2010-09-19,0.006950851499430821
618,2010-09-20,0.0073931772101341765
619,2010-09-21,0.007938208905327251
620,2010-09-22,0.008104692096660834
621,2010-09-23,0.008280541207612206
622,2010-09-24,0.008700465109090784
623,2010-09-25,0.009210373395370184
624,2010-09-26,0.009327179013800525
625,2010-09-27,0.009242445731355098
626,2010-09-28,0.009418430241049446
627,2010-09-29,0.009672630088385729
628,2010-09-30,0.010202540714949835
629,2010-10-01,0.010141129783485728
630,2010-10-02,0.009998576108157785
631,2010-10-03,0.009702680881891355
632,2010-10-04,0.009551749283206373
633,2010-10-05,0.009442610182379059
634,2010-10-06,0.00918656661635501
635,2010-10-07,0.00895245431726339
636,2010-10-08,0.009252118060100649
637,2010-10-09,0.009242753568136978
638,2010-10-10,0.00965479121453822
639,2010-10-11,0.010132380304685117
640,2010-10-12,0.010235389716285417
641,2010-10-13,0.010649320670839913
642,2010-10-14,0.010879755553415419
643,2010-10-15,0.011138614603003734
644,2010-10-16,0.011497532356296775
645,2010-10-17,0.01240362426332092
646,2010-10-18,0.013552589754545834
647,2010-10-19,0.014561600234592718
648,2010-10-20,0.01537384003262443
649,2010-10-21,0.016009931440721558
650,2010-10-22,0.01768687667421973
651,2010-10-23,0.018211427443805318
652,2010-10-24,0.018528018405170016
653,2010-10-25,0.018652728550440645
654,2010-10-26,0.01930343051221783
655,2010-10-27,0.02061863951015113
656,2010-10-28,0.021564086472219055
657,2010-10-29,0.02128938473371944
658,2010-10-30,0.0225408037646621
659,2010-10-31,0.023548043472493983
660,2010-11-01,0.02465964315385044
661,2010-11-02,0.02558249268029224
662,2010-11-03,0.025577866204951814
663,2010-11-04,0.026755619597119217
664,2010-11-05,0.027668030688423002
665,2010-11-06,0.028889981923623305
666,2010-11-07,0.02966237736812491
667,2010-11-08,0.031111464641475208
668,2010-11-09,0.03271424298927175
669,2010-11-10,0.03675720120436911
670,2010-11-11,0.038561521749104065
671,2010-11-12,0.04184177687191305
672,2010-11-13,0.04254216692981109
673,2010-11-14,0.04516211554029713
674,2010-11-15,0.047384174799803315
675,2010-11-16,0.0487731567447337
676,2010-11-17,0.04687248551095611
677,2010-11-18,0.04870872721138532
678,2010-11-19,0.04970738497828542
679,2010-11-20,0.052293658968101
680,2010-11-21,0.05084660636450538
681,2010-11-22,0.04976277428941365
682,2010-11-23,0.05044571961692531
683,2010-11-24,0.05163701473515394
684,2010-11-25,0.052604858198255965
685,2010-11-26,0.05154466288732592
686,2010-11-27,0.05334896991365617
687,2010-11-28,0.056664993637722545
688,2010-11-29,0.05817671033545869
689,2010-11-30,0.06071249318327416
690,2010-12-01,0.06573740322878349
691,2010-12-02,0.06686983378247924
692,2010-12-03,0.07052938374776765
693,2010-12-04,0.07164454888223595
694,2010-12-05,0.07528392513181659
695,2010-12-06,0.08084228103004994
696,2010-12-07,0.08427217848460254
697,2010-12-08,0.08559162035331994
698,2010-12-09,0.0886894403929173
699,2010-12-10,0.09195936154582565
700,2010-12-11,0.09399596625657478
701,2010-12-12,0.09639781875538063
702,2010-12-13,0.09788371188271906
703,2010-12-14,0.09734071312666141
704,2010-12-15,0.09815636253892376
705,2010-12-16,0.10047886079607618
706,2010-12-17,0.10232043554718291
707,2010-12-18,0.10432160052812275
708,2010-12-19,0.10310350010494204
709,2010-12-20,0.10397357183578547
710,2010-12-21,0.10458262204737583
711,2010-12-22,0.1075408659322434
712,2010-12-23,0.1082182727188701
713,2010-12-24,0.10674374725890097
714,2010-12-25,0.1071203266653641
715,2010-12-26,0.11003631929609667
716,2010-12-27,0.1091472433916311
717,2010-12-28,0.11187337004694561
718,2010-12-29,0.11211609454372475
719,2010-12-30,0.11355611777639647
720,2010-12-31,0.11530471741606932
721,2011-01-01,0.11674474064874105
722,2011-01-02,0.11839048148608018
723,2011-01-03,0.12178482196309202
724,2011-01-04,0.12421683933852974
725,2011-01-05,0.12327824080672732
726,2011-01-06,0.12295751877285846
727,2011-01-07,0.12352368252764347
728,2011-01-08,0.12333099123374318
729,2011-01-09,0.1272569941367796
730,2011-01-10,0.1263450149104749
731,2011-01-11,0.12669243474982533
732,2011-01-12,0.12900856701216218
733,2011-01-13,0.13097727943514847
734,2011-01-14,0.13537793073358848
735,2011-01-15,0.13885212912709374
736,2011-01-16,0.13913796328580405
737,2011-01-17,0.14418699629405518
738,2011-01-18,0.14749893010555376
739,2011-01-19,0.14916401345989547
740,2011-01-20,0.15299968457086247
741,2011-01-21,0.15357242772192217
742,2011-01-22,0.15672838686593832
743,2011-01-23,0.15568091226700145
744,2011-01-24,0.15528810929240014
745,2011-01-25,0.15620464956646998
746,2011-01-26,0.15620464956646998
747,2011-01-27,0.15856146741407812
748,2011-01-28,0.16157573309930326
749,2011-01-29,0.16374961614078654
750,2011-01-30,0.16572441710904867
751,2011-01-31,0.16910209495111198
752,2011-02-01,0.16898194672150027
753,2011-02-02,0.17653750813635027
754,2011-02-03,0.17632918745344942
755,2011-02-04,0.174609665235375
756,2011-02-05,0.17883031067973956
757,2011-02-06,0.18398887733396285
758,2011-02-07,0.18570839955203727
759,2011-02-08,0.19446233084405257
760,2011-02-09,0.1982361860102663
761,2011-02-10,0.206698338580365
762,2011-02-11,0.21830039230416146
763,2011-02-12,0.2238625639380353
764,2011-02-13,0.2303343538946883
765,2011-02-14,0.24064142870660657
766,2011-02-15,0.24277936167057615
767,2011-02-16,0.250164285219491
768,2011-02-17,0.2590261934781887
769,2011-02-18,0.2684419710030551
770,2011-02-19,0.2891053974709351
771,2011-02-20,0.29959669954347357
772,2011-02-21,0.310610302619111
773,2011-02-22,0.3244292839175568
774,2011-02-23,0.34017995077385005
775,2011-02-24,0.3604492582445588
776,2011-02-25,0.37154831599081495
777,2011-02-26,0.3731018281134246
778,2011-02-27,0.39252072964604545
779,2011-02-28,0.45082590965593944
780,2011-03-01,0.4685931451535433
781,2011-03-02,0.465022110846118
782,2011-03-03,0.46882051544597775
783,2011-03-04,0.4856543018411199
784,2011-03-05,0.5067330128758327
785,2011-03-06,0.5463577127971814
786,2011-03-07,0.5459629456636573
787,2011-03-08,0.5728071107432876
788,2011-03-09,0.597677440155298
789,2011-03-10,0.6164523364390773
790,2011-03-11,0.6085983970805847
791,2011-03-12,0.6030854536464004
792,2011-03-13,0.5726000381572202
793,2011-03-14,0.5304013581821417
794,2011-03-15,0.5009373691228161
795,2011-03-16,0.47723201209563254
796,2011-03-17,0.47073905955011386
797,2011-03-18,0.47723201209563276
798,2011-03-19,0.4788552502320124
799,2011-03-20,0.46370502762580185
800,2011-03-21,0.4669515038985613
801,2011-03-22,0.4875125202927042
802,2011-03-23,0.503203822277708
803,2011-03-24,0.5042859810352944
804,2011-03-25,0.5156486479899524
805,2011-03-26,0.5286345530809899
806,2011-03-27,0.5387248297084611
807,2011-03-28,0.5460359578851073
808,2011-03-29,0.5420131393728452
809,2011-03-30,0.549273031638187
810,2011-03-31,0.5456088645050555
811,2011-04-01,0.5623131793612399
812,2011-04-02,0.5603809268072919
813,2011-04-03,0.5838934132467589
814,2011-04-04,0.5907512217916032
815,2011-04-05,0.5990785607389144
816,2011-04-06,0.6225910471783813
817,2011-04-07,0.6274591748020673
818,2011-04-08,0.623244325199645
819,2011-04-09,0.6287465999294106
820,2011-04-10,0.6291453907593378
821,2011-04-11,0.6455837118090393
822,2011-04-12,0.647467219438023
823,2011-04-13,0.6461762442439445
824,2011-04-14,0.6824322869074056
825,2011-04-15,0.6830170617890744
826,2011-04-16,0.670736789274031
827,2011-04-17,0.6754149883273809
